FluorCam7 Numeric Avg Export File
-----------------------------------
	Area 1	Area 2	Area 3	Area 4	Area 5	Area 6	Area 7	Area 8	Area 9	Area 10	Area 11	Area 12	Area 13	Area 14	Area 15	Area 16	Area 17	Area 18	Area 19	Area 20	Area 21	Area 22	Area 23	Area 24
qL_Lss9	0.81	0.75	0.75	0.73	0.54	0.01	0.70	0.79	0.86	0.80	0.34	0.01	0.89	0.79	0.85	0.81	0.42	-0.04	0.76	0.76	0.75	0.72	0.21	0.05
qL_Lss10	0.76	0.72	0.75	0.76	0.53	0.16	0.63	0.76	0.75	0.78	0.50	0.27	0.81	0.75	0.76	0.79	0.57	0.18	0.73	0.69	0.72	0.73	0.43	0.29
qL_Lss11	0.70	0.65	0.66	0.66	0.45	0.07	0.55	0.71	0.73	0.70	0.37	0.08	0.77	0.68	0.72	0.73	0.38	0.09	0.63	0.64	0.64	0.65	0.24	0.12
qL_Lss12	0.60	0.50	0.48	0.46	0.31	-0.21	0.49	0.63	0.71	0.56	-0.02	-0.41	0.73	0.60	0.73	0.58	0.03	-0.33	0.53	0.59	0.52	0.49	-0.26	-0.34
qL_Lss13	0.61	0.57	0.56	0.56	0.36	0.09	0.51	0.63	0.67	0.60	0.24	0.07	0.72	0.59	0.67	0.62	0.21	0.03	0.54	0.57	0.54	0.56	0.08	0.05
qL_Lss14	0.54	0.52	0.49	0.48	0.28	0.01	0.49	0.62	0.67	0.53	0.16	0.01	0.67	0.56	0.65	0.56	0.15	-0.05	0.51	0.56	0.51	0.50	-0.03	0.00
qL_Lss15	0.51	0.45	0.45	0.45	0.29	0.07	0.39	0.54	0.58	0.49	0.21	0.06	0.59	0.50	0.55	0.53	0.18	0.03	0.44	0.48	0.46	0.46	0.10	0.06
PAR1	59.15	59.15	59.15	59.15	59.15	59.15	59.15	59.15	59.15	59.15	59.15	59.15	59.15	59.15	59.15	59.15	59.15	59.15	59.15	59.15	59.15	59.15	59.15	59.15
PAR2	179.76	179.76	179.76	179.76	179.76	179.76	179.76	179.76	179.76	179.76	179.76	179.76	179.76	179.76	179.76	179.76	179.76	179.76	179.76	179.76	179.76	179.76	179.76	179.76
PAR3	300.37	300.37	300.37	300.37	300.37	300.37	300.37	300.37	300.37	300.37	300.37	300.37	300.37	300.37	300.37	300.37	300.37	300.37	300.37	300.37	300.37	300.37	300.37	300.37
PAR4	420.98	420.98	420.98	420.98	420.98	420.98	420.98	420.98	420.98	420.98	420.98	420.98	420.98	420.98	420.98	420.98	420.98	420.98	420.98	420.98	420.98	420.98	420.98	420.98
PAR5	541.59	541.59	541.59	541.59	541.59	541.59	541.59	541.59	541.59	541.59	541.59	541.59	541.59	541.59	541.59	541.59	541.59	541.59	541.59	541.59	541.59	541.59	541.59	541.59
PAR6	662.20	662.20	662.20	662.20	662.20	662.20	662.20	662.20	662.20	662.20	662.20	662.20	662.20	662.20	662.20	662.20	662.20	662.20	662.20	662.20	662.20	662.20	662.20	662.20
PAR7	782.81	782.81	782.81	782.81	782.81	782.81	782.81	782.81	782.81	782.81	782.81	782.81	782.81	782.81	782.81	782.81	782.81	782.81	782.81	782.81	782.81	782.81	782.81	782.81
PAR8	903.42	903.42	903.42	903.42	903.42	903.42	903.42	903.42	903.42	903.42	903.42	903.42	903.42	903.42	903.42	903.42	903.42	903.42	903.42	903.42	903.42	903.42	903.42	903.42
PAR9	1024.03	1024.03	1024.03	1024.03	1024.03	1024.03	1024.03	1024.03	1024.03	1024.03	1024.03	1024.03	1024.03	1024.03	1024.03	1024.03	1024.03	1024.03	1024.03	1024.03	1024.03	1024.03	1024.03	1024.03
PAR10	1144.64	1144.64	1144.64	1144.64	1144.64	1144.64	1144.64	1144.64	1144.64	1144.64	1144.64	1144.64	1144.64	1144.64	1144.64	1144.64	1144.64	1144.64	1144.64	1144.64	1144.64	1144.64	1144.64	1144.64
